	B.M,r	B.M,p	B.T2D-NGT,fc	B.T2D-NGT,p	B.M,q	B.T2D-NGT,q	name
ENSG00000067177	0.21309742210935725	0.16487926176055823	-0.14727272727272656	0.28750692261086636	0.5534444066592691	0.8120890739726305	PHKA1
ENSG00000186288	-0.04618653097538343	0.7659276474089618	-0.014545454545454195	0.6855335907379636	0.9329328290993821	0.9453555613319248	PABPC1L2A
ENSG00000186462	0.30186961548538394	0.046430422487601916	-0.03818181818181854	0.33683198585231944	0.31140495815910924	0.8377603819866672	NAP1L2
ENSG00000229807	-0.19199705838235392	0.21182778532763907	0.4672727272727264	0.2997883529709911	0.6140381978646938	0.8170629148054093	XIST
ENSG00000230590	-0.2144090830237446	0.16223327368463963	0.04181818181818109	0.7192292063670689	0.5495018177755296	0.949951917386921	FTX
ENSG00000207820	-0.2116842587405024	0.1677648976810626	0.008636363636365108	0.8836832879954104	0.5581140038093273	0.9795016779851875	MIR545
ENSG00000131263	-0.09617826273239674	0.5345663332229005	0.03545454545454696	0.5473858606961193	0.8451367574066249	0.9093049997102296	RLIM
ENSG00000050030	-0.12028223753273652	0.43673242452940764	0.042727272727270726	0.1761967029504065	0.7927122559814026	0.7318041955005998	NEXMIF
ENSG00000131269	0.4627260302376655	0.001563387809350552	-0.14136363636363924	0.15727751847988392	0.04528148981802126	0.709649101377615	ABCB7
ENSG00000102383	-0.3092720006571252	0.04107187628256002	0.04181818181818109	0.19893217928921259	0.2960548552408597	0.7497654307245565	ZDHHC15
ENSG00000085224	0.0035607265148849096	0.9816987069431456	-0.012272727272728545	0.8764088372684518	0.9953082084257217	0.9772395598587044	ATRX
ENSG00000102158	0.23580850485846105	0.12332443957521395	-0.043636363636365694	0.3751852183823673	0.48796000077190155	0.8568966757381016	MAGT1
ENSG00000226784	0.004591054239505707	0.976404386985197	-0.02727272727272778	0.533375902692834	0.9940748144062749	0.9043483234220074	PGAM4
ENSG00000187325	0.04308582430278699	0.78124244200308	-0.024090909090909385	0.8312845043130084	0.9385603930210856	0.9704493262189506	TAF9B
ENSG00000173198	-0.05870945927289298	0.7050219568052922	0.03181818181818219	0.5565988128823988	0.9135876992134728	0.9119221846085936	CYSLTR1
ENSG00000179300	-0.1126767739621166	0.4664787251580015	0.009090909090908816	0.7407476543165381	0.8100152932304354	0.9513832012705895	RTL3
ENSG00000078596	-0.011455359523708202	0.9411686559288568	0.018636363636362674	0.8504482220715956	0.9857027417425439	0.9719408252246807	ITM2A
ENSG00000165288	0.08161327277831879	0.5984323178825051	0.010909090909092534	0.8011104883363073	0.8734872385425139	0.9646742104335115	BRWD3
ENSG00000198157	-0.25235397278632066	0.09841107009611441	0.06045454545454643	0.1924618958299012	0.44041588534599696	0.7429274676943975	HMGN5
ENSG00000072133	-0.2593821471080642	0.08908357148560617	0.05181818181818265	0.20526646446843752	0.4212270599987498	0.7526294097242563	RPS6KA6
ENSG00000221494	-0.05446661834614942	0.7254754033669583	-0.06727272727272826	0.46806366173689806	0.9185935853337794	0.8897924175030906	MIR548I4
ENSG00000165259	0.2704285700216088	0.07582781021977178	-0.08363636363636395	0.022562068524175288	0.39076034203682747	0.49132683217906287	HDX
ENSG00000184788	0.09912520709458097	0.5220602045380474	-0.004545454545454852	0.9191369611804246	0.8388136863833584	0.9861661435686053	SATL1
ENSG00000124429	-0.08465313156829092	0.5848306984881895	0.06363636363636349	0.1635288957366815	0.8691007044166201	0.7175647944925584	POF1B
ENSG00000188419	0.23974614228050298	0.1170044185622682	-0.10272727272727256	0.11721796569718052	0.4745059044835794	0.664967593379739	CHM
ENSG00000186310	0.10305063662012791	0.5056299423647527	-0.025909090909090438	0.5009337691457547	0.8312866943036848	0.897640583567768	NAP1L3
ENSG00000221187	-0.030912936891555342	0.8421081866017011	0.01545454545454561	0.8950517498777173	0.9581048091808555	0.9808908787371187	MIR548M
ENSG00000165194	0.013264665581740552	0.9318968890871124	-0.03318181818181687	0.4045702603613067	0.9834448170548941	0.8660833284378163	PCDH19
ENSG00000000003	0.18095578935587828	0.23979297039391476	-0.00954545454545297	0.8546206530479947	0.642670058994349	0.9727191299071657	TSPAN6
ENSG00000102362	-0.126175690701345	0.41442605473998406	0.014090909090910486	0.49792394702289544	0.7788849033939609	0.8974698211281436	SYTL4
ENSG00000182489	0.14758504164241168	0.3390547970937149	0.0	1.0	0.7326221591270323	1.0	XKRX
ENSG00000188917	0.30293952084517456	0.045622595086715255	-0.11500000000000021	0.1454589515185422	0.3088190470351046	0.6971861051484033	TRMT2B
ENSG00000102387	-0.17352501761262212	0.25996667616714	0.04545454545454586	0.1804461235158279	0.6631209272032612	0.7334854932723046	TAF7L
ENSG00000126953	0.41827097684448616	0.0047216858043038915	-0.1009090909090915	0.010590357522139418	0.08892170519006641	0.42731483960595645	TIMM8A
ENSG00000102393	-0.1206100847267849	0.43547431129967396	-0.008181818181817846	0.7835396599354143	0.7917386691456264	0.9611215396733799	GLA
ENSG00000198960	0.20573511885794643	0.18031394169457976	-0.07681818181818123	0.21889353700721392	0.5767942964503853	0.7621542078061136	ARMCX6
ENSG00000184867	-0.14694582855243757	0.34117404130551054	-0.003636363636363882	0.8922788955071532	0.7331399085448483	0.980545903702827	ARMCX2
ENSG00000126952	-0.13536246509363822	0.3809831741257861	0.05999999999999872	0.02347061860465675	0.7588534580408304	0.49573561702639624	NXF5
ENSG00000166432	-0.08580072422844652	0.5797321611925167	0.021818181818180626	0.6174977110292691	0.8665127218982417	0.9299287708267465	ZMAT1
ENSG00000204071	-0.11091515498912707	0.4735199363480591	-0.015000000000000124	0.6004879621459176	0.8133106882063933	0.9249464424383629	TCEAL6
ENSG00000269437	-0.2111253354220536	0.1689162299518448	0.0009090909090905264	0.9659514468499577	0.5604570261086541	0.9946251199759742	NXF2B
ENSG00000158164	-0.01993086904214884	0.897822080644896	0.023636363636363455	0.5485032335202268	0.9743151452627188	0.909955458860777	TMSB15A
ENSG00000133169	-0.011008794252847152	0.9434583042873476	0.014090909090909154	0.7403015790857599	0.986452621483977	0.9514368687203087	BEX1
ENSG00000147206	-0.12555705340496093	0.41673657278144016	-0.003636363636364326	0.8583666316835032	0.7804695182949037	0.9736364947207476	NXF3
ENSG00000180964	0.2001694481670104	0.19264972166659952	-0.025454545454547173	0.5549264124085247	0.5916689264553202	0.9118206694059563	TCEAL8
ENSG00000204065	-0.12856591047261062	0.40556783205238056	0.03045454545454529	0.4776277872508259	0.7755231058049226	0.8916531505877999	TCEAL5
ENSG00000133134	0.02849586392507302	0.8543148830579208	-0.02181818181818107	0.5357293163860741	0.9617686375109118	0.9050164543992659	BEX2
ENSG00000172476	0.01647441508384969	0.9154712257198346	0.010454545454545716	0.8233580460185566	0.978822548357367	0.9689292942485891	RAB40A
ENSG00000123562	-0.1323415438650129	0.3917996737313202	-0.051363636363635834	0.46712393452380296	0.7663102154370551	0.889837128148664	MORF4L2
ENSG00000188828	-0.09533064308831375	0.5381902064560554	0.010454545454545272	0.7009465951850316	0.8466715518254625	0.9484285105371318	GLRA4
ENSG00000123570	0.17030510754229902	0.2690500094469343	-0.04363636363636392	0.29043970954571446	0.6725100777289363	0.8136947776450727	RAB9B
ENSG00000123569	0.0650877952110598	0.6746607778895612	0.006363636363635905	0.8652989771743987	0.9022893914597363	0.975761493566659	H2BFWT
ENSG00000123576	0.006107472622936133	0.9686141854063355	-0.037727272727272165	0.393274636976394	0.9928818654588566	0.8630603186058599	ESX1
ENSG00000123561	0.03510073449342707	0.8210468777964472	-0.013181818181818628	0.7161494041575885	0.9519761394558885	0.9490980324504678	SERPINA7
ENSG00000133131	-0.3455232288094425	0.021606350118486387	0.12409090909090814	0.027135589679362842	0.21139055589725367	0.5029396727055718	MORC4
ENSG00000147223	0.0037755852621587107	0.9805945876523208	0.009999999999999787	0.8131467497280832	0.9953386654217866	0.9668304939186638	RIPPLY1
ENSG00000089682	-0.06965349713257663	0.6532337666129758	0.013636363636365445	0.8580122776826002	0.8946285168220156	0.9733603605148009	RBM41
ENSG00000198088	-0.04196228144436809	0.7868123469791308	0.027272727272726893	0.4790285296681376	0.9406804927578302	0.891896547441938	NUP62CL
ENSG00000157514	-0.2851451334963335	0.06063521386163793	0.02954545454545343	0.47624331333997993	0.3520573184583093	0.8920096719393157	TSC22D3
ENSG00000101843	0.23806671436346086	0.1196692838020199	-0.1349999999999998	0.04054826982911519	0.4804289271027112	0.5483075747616563	PSMD10
ENSG00000197565	-0.28831431339011	0.05770583871559204	0.0263636363636377	0.13017328034836456	0.34497713935152297	0.6779826162238857	COL4A6
ENSG00000133124	0.2984164915132028	0.04911716832716922	-0.05818181818181767	0.19968557201901005	0.31941627954000523	0.7503492100358947	IRS4
ENSG00000101890	-0.02732476190839634	0.860241472048709	0.011363636363635798	0.6315855505257296	0.9632509293396454	0.9317970566384471	GUCY2F
ENSG00000101935	0.016628447077524793	0.9146837975273865	-0.022272727272727444	0.2993870509820049	0.9786363922097341	0.8168570680609591	AMMECR1
ENSG00000208883	-0.16992316605368238	0.27014122004200913	0.0009090909090914145	0.9864580961705365	0.6735111781501909	0.9975980931081618	SNORD96B
ENSG00000101938	-0.17615959571660064	0.2526884997343508	0.11272727272727234	0.38113929482334663	0.6558019440096592	0.8593136676608067	CHRDL1
ENSG00000077274	-0.007825719431319052	0.9597906687311575	0.09454545454545293	0.5181894968041777	0.9914221879454611	0.9009670181185663	CAPN6
ENSG00000077279	-0.011478448088454787	0.9410502878444844	-0.01590909090909065	0.5817032756690137	0.9859317526560252	0.9186661773027289	DCX
ENSG00000182508	0.09905146530926036	0.522371368779956	-0.03681818181818253	0.33136384794140505	0.8389296609777461	0.8350464119264237	LHFPL1
ENSG00000126016	0.1093645373187671	0.4797640770635424	0.1395454545454573	0.46189056789007077	0.8178728710780202	0.8878658687555057	AMOT
ENSG00000123496	-0.23171085582186107	0.13017051196078505	0.015454545454545165	0.644781962897165	0.4989632727529371	0.9347660867903727	IL13RA2
ENSG00000130224	0.17183485197737008	0.2647087741564457	-0.0009090909090909705	0.9826504141666224	0.6678407940195393	0.9979448052683305	LRCH2
ENSG00000204019	0.10964128925183048	0.4786464690794059	0.01181818181818084	0.8459414684873021	0.817317134476285	0.9716618450945047	CT83
ENSG00000003096	0.08283314633307783	0.5929574686544421	-0.02590909090908955	0.42801379783166515	0.8718034419352293	0.8787575365003377	KLHL13
ENSG00000250423	-0.20304309775544058	0.18620797660901792	0.032272727272727675	0.28661627063164735	0.5829003755023154	0.8111397584854361	KIAA1210
ENSG00000018610	0.12898222735013168	0.4040361797811646	-0.07500000000000018	0.026639478359857197	0.7744504780516546	0.5022299937402938	CXorf56
ENSG00000186416	-0.10642877164185521	0.491703577231017	0.05818181818181767	0.21077621428762197	0.8235096553014132	0.7554715362826916	NKRF
ENSG00000211578	-0.025981810822726294	0.8670470679708348	0.053636363636362816	0.5984409707595427	0.9661869174670872	0.9247962597967507	MIR766
ENSG00000198918	0.3301128875152097	0.028637638529911302	-0.13590909090909165	0.04094142392762451	0.2430598798244696	0.5481341516229331	RPL39
ENSG00000125351	-0.2019888974503411	0.1885530712650068	0.04681818181818098	0.38495138789595795	0.5867878558232978	0.8611606882933793	UPF3B
ENSG00000125352	0.09647051876418557	0.5333195927885594	-0.06636363636363729	0.14006813108332555	0.8445349596377477	0.6907771387396825	RNF113A
ENSG00000101882	-0.04221180903091473	0.7855744079325349	-0.0027272727272729114	0.9613278141496007	0.9403534070812147	0.9933022778568195	NKAP
ENSG00000203989	0.24897723367362318	0.10315161743004375	-0.026818181818183184	0.42475303291016364	0.4481478190921109	0.8777095871955723	RHOXF2B
ENSG00000101883	0.18316117990621417	0.2340161242091536	-0.011818181818181284	0.792749578006672	0.63819934930377	0.9638639923228808	RHOXF1
ENSG00000125355	-0.3702306973343455	0.013370719187672832	0.05681818181818166	0.14488591363877232	0.16388468099304018	0.6959599223283338	TMEM255A
ENSG00000005893	0.14696035251417128	0.3411257980776753	-0.12500000000000178	0.24362857593642226	0.7331259958196837	0.7796114429965513	LAMP2
ENSG00000158290	0.17865968712707053	0.24590957356584378	-0.0572727272727267	0.17932334806765257	0.6497372926731432	0.7328250070508586	CUL4B
ENSG00000171155	-0.010158734430917336	0.947817996398426	-0.008181818181817846	0.8334818091829058	0.9878920114480507	0.9705614486020276	C1GALT1C1
ENSG00000236446	-0.2018190252102837	0.18893291129097156	0.11136363636363722	0.18692452071392063	0.5872410942056194	0.739440880678552	CT47B1
ENSG00000226929	0.006204173963568257	0.9681174979386622	0.029090909090909278	0.7069729216127725	0.9931267284523319	0.9484666147020854	CT47A11
ENSG00000224089	0.006204173963568257	0.9681174979386622	0.029090909090909278	0.7069729216127725	0.9930686882017065	0.9483941241323282	CT47A10
ENSG00000226600	0.006204173963568257	0.9681174979386622	0.029090909090909278	0.7069729216127725	0.993010654734654	0.9483216446425207	CT47A9
ENSG00000230347	0.006204173963568257	0.9681174979386622	0.029090909090909278	0.7069729216127725	0.9929526280499853	0.9482491762301225	CT47A8
ENSG00000228517	0.07568332176139443	0.6253549500516948	0.020454545454544615	0.7812393476173105	0.885108465713035	0.9603805175360018	CT47A7
ENSG00000237957	-0.04456039196733519	0.7739487717388138	0.061818181818181994	0.4540911978079165	0.9358834889121364	0.8860710065508116	CT47A5
ENSG00000230594	0.006204173963568257	0.9681174979386622	0.029090909090909278	0.7069729216127725	0.9928946081465115	0.9481767188925943	CT47A4
ENSG00000236126	0.006204173963568257	0.9681174979386622	0.029090909090909278	0.7069729216127725	0.9928365950230441	0.9481042726273978	CT47A3
ENSG00000125676	-0.2471704446406947	0.10575897483814281	0.04727272727272691	0.39370314666029127	0.4519799187628641	0.8633530272590495	THOC2
ENSG00000009694	-0.1978976554450531	0.19785284328837527	0.04636363636363594	0.21697888626919654	0.5975074166203652	0.7607697586490086	TENM1
ENSG00000198354	0.03994498623209422	0.7968392393822601	-0.016363636363635692	0.5700893585322659	0.9437966347012233	0.9153136133331808	DCAF12L2
ENSG00000198889	-0.18090169396982958	0.23993587547622416	0.08136363636363564	0.1344935704926213	0.6429548834135399	0.681475504990326	DCAF12L1
ENSG00000123165	0.11693989950369549	0.4496732080769765	-0.045454545454545414	0.3613299731392752	0.8012857003215321	0.8503705669804985	ACTRT1
ENSG00000102038	-0.3919080858400102	0.008514462316332247	0.13500000000000334	0.1686922160894149	0.12686404293400985	0.7230490297439341	SMARCA1
ENSG00000171388	0.31879260955678296	0.0349332889127163	-0.07681818181818123	0.19159014820666273	0.2713049057504409	0.7420102121190081	APLN
ENSG00000188706	0.04195311438329744	0.7868578358810301	0.004545454545454852	0.9339741585104036	0.9406708033908079	0.9880131647887297	ZDHHC9
ENSG00000102034	-0.12503105915329807	0.41870682957636607	0.025000000000000355	0.4016046527664884	0.7821564785785842	0.8658598286890313	ELF4
ENSG00000156709	0.438423344010351	0.0029131136668931606	-0.17181818181818276	0.07771707895315355	0.06754421543105515	0.6084255886644742	AIFM1
ENSG00000056277	-0.22840726230725053	0.13589377079001427	0.05499999999999883	0.2799454072049594	0.5092244801251773	0.8048487776022027	ZNF280C
ENSG00000147262	-0.13614891912804472	0.3781965263603848	0.07181818181818134	0.21049229616584733	0.7560484545190745	0.7549163837970888	GPR119
ENSG00000165675	-0.07129006848322716	0.6456187778243152	0.012272727272728545	0.7993653246506378	0.8924864762048027	0.9645579663321873	ENOX2
ENSG00000147255	-0.1789545761231169	0.2451181719690779	0.007727272727274137	0.7845541041145985	0.6493079013584749	0.9618281508290446	IGSF1
ENSG00000123728	-0.011889649124053296	0.9389423971332234	-0.03181818181818308	0.40739936019342105	0.9851935051699149	0.8681162522902667	RAP2C
ENSG00000076770	-0.02509516449584227	0.8715455171499478	-0.09590909090909072	0.4525944858851735	0.9675141937268916	0.8853157713425348	MBNL3
ENSG00000134588	0.1983987731143406	0.19669669751484778	-0.05636363636363573	0.11706781747396038	0.59637596040432	0.6649755120721529	USP26
ENSG00000183434	0.10782311989520697	0.486013803945356	0.061818181818181994	0.29107616555520377	0.8212683437805804	0.8134005505214037	TFDP3
ENSG00000076716	-0.04462460445234785	0.7736315884254948	0.12681818181818283	0.1655032704909393	0.9355643957588732	0.7185044283099101	GPC4
ENSG00000147257	-0.30202716884177244	0.04631073917345131	0.08772727272727465	0.24929739780083462	0.31095871995884367	0.7827670708766098	GPC3
ENSG00000283638	-0.11409135881045143	0.4608654181030224	0.050909090909089905	0.6483101460832468	0.8072963890762723	0.9356306268749506	AC002407.1
ENSG00000199132	-0.40771806192720556	0.00601191471822473	0.29818181818181966	0.044688905187678665	0.10314870687612948	0.5512155051680506	MIR450A1
ENSG00000223749	-0.23675964563014223	0.121774809778044	0.005909090909090864	0.8177400548422341	0.4841203762682284	0.9677031716957183	MIR503HG
ENSG00000208005	0.1412100870152716	0.36055437681568425	-0.084090909090909	0.11933658919857412	0.7458397668672823	0.6668563558145091	MIR503
ENSG00000170965	-0.005574178673227446	0.9713535509527449	0.03454545454545421	0.32485446541319307	0.9929065008632332	0.8315364703124347	PLAC1
ENSG00000156504	0.1562886805215037	0.31101258633403006	-0.027727272727274155	0.3575037033459726	0.7065613403229221	0.8468157896259799	FAM122B
ENSG00000101928	0.2735127743055762	0.07241857013974773	-0.16136363636363527	0.024731303664356764	0.3840153302395324	0.4995211069238089	MOSPD1
ENSG00000212747	-0.16183158164760084	0.2939464626346157	0.023181818181818414	0.8060762654918491	0.6937405287296995	0.9651579652031472	RTL8B
ENSG00000203950	0.006909437369644647	0.9644954230435627	-0.05045454545454309	0.6685799935213856	0.9914391604837841	0.9406746329689267	RTL8A
ENSG00000224107	0.07961357714868496	0.6074545065265551	0.0004545454545463734	0.9928738378858681	0.877389853403069	0.9987346898144741	ETDB
ENSG00000169551	0.046753742732339176	0.7631354402051027	-0.0036363636363629936	0.9013874862966286	0.9317301924373931	0.9823752349877942	CT55
ENSG00000186376	0.11682090903093859	0.4501377403651793	-0.0009090909090900823	0.9769165009460048	0.8014625298122973	0.9966774252850661	ZNF75D
ENSG00000169446	0.13666656824926288	0.3763689574246063	-0.0009090909090900823	0.9859699593083678	0.7545434541081314	0.9977943222890032	MMGT1
ENSG00000129680	-0.11990975415996812	0.4381642744022224	0.07318181818181824	0.396705169971428	0.7942434518545706	0.8631423259375859	MAP7D3
ENSG00000129675	0.47892436856833615	0.001006142304223663	-0.12454545454545496	0.522942020606208	0.03496992024501729	0.9016383443693675	ARHGEF6
ENSG00000147274	-0.06262784250555269	0.686313060003297	0.11772727272727224	0.1924874302796853	0.9068860068642527	0.7426993572805092	RBMX
ENSG00000165370	0.023594561662497616	0.8791679677728736	0.033181818181818645	0.5186498868109186	0.9699029648239773	0.9003405017609776	GPR101
ENSG00000283147	-0.1900698598563789	0.2165375366315666	0.07954545454545503	0.04679223713521053	0.6178941380193882	0.5519471412615693	ENSG00000283147
ENSG00000101977	-0.09407411363630741	0.5435840780254427	0.028181818181819196	0.29144558603246806	0.8483894484707959	0.8136556268557149	MCF2
ENSG00000101974	-0.25375451058613824	0.09649480383678974	0.09000000000000075	0.1300846691020759	0.4358406579885058	0.6781247734124253	ATP11C
ENSG00000203933	-0.13869695219547246	0.36925150484356206	-0.025909090909090438	0.743070435803545	0.7506488780419506	0.9514423905182245	CXorf66
ENSG00000134595	0.17446384248796304	0.2573572511507565	-0.03545454545454518	0.37982771157709805	0.6610763167273641	0.8588940986345305	SOX3
ENSG00000184258	-0.1501973498731322	0.3304788267210781	0.2695454545454554	0.25816768167445203	0.7251611909749172	0.7909511518153224	CDR1
ENSG00000221081	-0.09543115589839901	0.5377598586265724	0.0345454545454551	0.6369317773728256	0.8468294490053471	0.9338757460903713	MIR320D2
ENSG00000182195	-0.21431343053450858	0.1624251812300254	-0.018181818181817633	0.6822683761649557	0.5497274934341314	0.9440421394124796	LDOC1
ENSG00000196406	-0.10443502827194324	0.4998986999621755	0.032727272727271384	0.45543209997321976	0.8279911278414744	0.8865192656903575	SPANXD
ENSG00000046774	-0.04311499950636941	0.7810979501203684	0.004999999999999893	0.9248421341285571	0.9385795317664617	0.9869781199139316	MAGEC2
ENSG00000189252	-0.018260655905489424	0.9063448727849143	0.04409090909090896	0.511034344609075	0.9769199955244913	0.8989451610120751	SPANXN3
ENSG00000216075	0.04976386845378548	0.7483679653064295	0.036363636363635266	0.6436642583260872	0.9265256772983318	0.9342260036500027	MIR890
ENSG00000216005	0.3051618734374971	0.04398107677350662	-0.08999999999999941	0.13170348826468017	0.3046392500112819	0.6785029721225907	MIR888
ENSG00000215943	-0.11540497365320883	0.4556855426106745	-0.01545454545454561	0.7749214694675441	0.8043234758550442	0.9594005524507536	MIR892A
ENSG00000216098	-0.32133416624932354	0.033428895896103115	0.13227272727272776	0.009919171923264025	0.2647761646066795	0.4256755638071642	MIR892B
ENSG00000216064	-0.07595784545720363	0.6240975239336797	0.11227272727272819	0.2006972336381261	0.8845413226811972	0.751255671745871	MIR891B
ENSG00000216171	0.03314995887334915	0.8308432120364695	-0.008181818181817846	0.8893819127205284	0.9560715962541213	0.9799391922203837	MIR513C
ENSG00000207871	-0.08840947898084765	0.5682173751108526	0.14772727272727293	0.07136468016623443	0.8600682449073546	0.5956219050298367	MIR513B
ENSG00000207873	-0.03491695149486713	0.8219686700478688	0.00909090909090926	0.8585588057467471	0.9521643411219768	0.9736657077254576	MIR513A1
ENSG00000207984	-0.34272421139908027	0.022763088817376254	0.20227272727272716	0.007536036168739243	0.21785045524677643	0.3996148242710308	MIR513A2
ENSG00000207731	0.24411309487335328	0.11028535760403838	-0.19136363636363685	0.028428967282646777	0.4608877611109718	0.5055574809979901	MIR506
ENSG00000207969	0.0537244007721349	0.7290733585623369	-0.07363636363636461	0.3328087476307219	0.9195010123939166	0.8355684649427021	MIR507
ENSG00000207589	0.07364042563721228	0.6347450392876771	-0.08181818181818157	0.10211924131850235	0.8877326637113393	0.6445152548084694	MIR508
ENSG00000252583	0.18941322245612585	0.21815871052941585	-0.02181818181818196	0.671228295742418	0.6202011155186763	0.9415327297107746	MIR514B
ENSG00000207641	0.12821063773534028	0.4068775394673775	-0.001818181818181941	0.9750299242496787	0.776167217990589	0.9962583089085085	MIR510
ENSG00000207868	-0.11371166979721498	0.46236850336507884	0.033181818181818645	0.6045072822926933	0.808074476855906	0.9250489815868661	MIR514A1
ENSG00000207866	-0.08811815018237079	0.5694980262749558	-0.009090909090910149	0.8935409914821779	0.8608930632312484	0.9807048200659821	MIR514A2
ENSG00000207867	-0.08811815018237079	0.5694980262749558	-0.009090909090910149	0.8935409914821779	0.8608189250067193	0.9806434991868435	MIR514A3
ENSG00000123584	-0.24639280920139545	0.10689655646258621	0.023181818181819303	0.561452547310048	0.45418745074590006	0.9133946714603728	MAGEA9
ENSG00000269556	0.18220347010818372	0.23651298284941183	-0.04636363636363683	0.2407919191230423	0.6401350616766194	0.7789125994190266	TMEM185A
ENSG00000197021	0.36322285336956883	0.015376217276463208	-0.04727272727272691	0.21080870581205288	0.17513521455968994	0.7554337289532772	CXorf40B
ENSG00000102181	0.1142645709368394	0.46018059400200706	-0.12818181818181884	0.06764154320692486	0.8071439778078574	0.59184664325421	CD99L2
ENSG00000102287	-0.38007041612184084	0.010933463272996713	0.06454545454545402	0.057061166438210506	0.14593471282710138	0.5739470448845105	GABRE
ENSG00000011677	-0.10348027608948286	0.5038477180609977	0.008636363636361999	0.7344091055465364	0.8302229766622824	0.9507559094669424	GABRA3
ENSG00000211583	0.04048669775493048	0.794143433876456	0.0036363636363634377	0.9339435117468184	0.9427666926885057	0.988040294025686	MIR767
ENSG00000213401	-0.07201299576529678	0.6422662958027914	-0.012272727272728101	0.7318249899574378	0.8905876144675774	0.9512695122367584	MAGEA12
ENSG00000221867	0.059296651113357794	0.7022070229929621	-0.013636363636361892	0.7249731769323238	0.9125675749720473	0.9505998208214662	MAGEA3
ENSG00000147400	-0.28884905932882493	0.057222926908437236	0.03909090909090818	0.41335633605200595	0.343964662019483	0.8728621764178066	CETN2
ENSG00000198883	-0.06067780677898969	0.6956014722428356	-0.004999999999999005	0.8327056485388807	0.9109301679330187	0.9703013704543871	PNMA5
ENSG00000198681	-0.12237632960572714	0.4287311240449465	0.032272727272727675	0.38306850862952124	0.7877199507209149	0.8604579553961297	MAGEA1
ENSG00000213397	-0.006376962050882676	0.9672300356204153	-0.007727272727272805	0.6402365176708393	0.9927965839303818	0.9339620477192963	HAUS7
ENSG00000130822	-0.0446998078303859	0.7732601609276359	-0.005454545454546711	0.7588889534957893	0.9354374763665219	0.9561423380775317	PNCK
ENSG00000185825	0.03298410728779328	0.8316772712347393	-0.011818181818181728	0.7160691076264025	0.9564043415260528	0.9491349476709422	BCAP31
ENSG00000067829	-0.04060627514147292	0.7935486798291438	-0.1022727272727284	0.43070125640279733	0.9426344361370554	0.8788268370590443	IDH3G
ENSG00000102032	-0.08330739926738884	0.5908349889484568	0.020000000000000462	0.35382621637164	0.8711639554791089	0.8444870478317957	RENBP
ENSG00000172534	0.126709925315335	0.4124366570454845	0.023181818181818414	0.7519746866107271	0.7780619308321522	0.9546950957968523	HCFC1
ENSG00000184216	-0.15739147490606029	0.3075679768328415	0.01818181818181852	0.35250750302005884	0.7046642904803594	0.8439792242542726	IRAK1
ENSG00000169057	0.02225384222028649	0.8859874389148763	-0.007727272727272805	0.7237542183889635	0.9715638840331069	0.9507060351117413	MECP2
ENSG00000196924	-0.11636519598453512	0.45191924061958144	0.08181818181818112	0.6259184697266005	0.8025178582916728	0.9315798338540906	FLNA
ENSG00000013563	0.027241633720120798	0.8606624508496992	-0.016363636363637468	0.8116736479221052	0.9632921398618748	0.966781750022312	DNASE1L1
ENSG00000196976	0.23033511598505282	0.1325315785801173	-0.0472727272727278	0.16887330985810345	0.502852197846567	0.7231188911025693	LAGE3
ENSG00000102178	0.5625485488960446	7.05243904379322e-05	-0.10909090909091024	0.002630775621140633	0.006380639695704052	0.35248376871954495	UBL4A
ENSG00000071889	0.23275837228359997	0.12839395002773415	-0.03181818181818219	0.14348419207333465	0.4958351179068844	0.6947405625575641	FAM3A
ENSG00000160211	-0.10607519275992679	0.4931518461176283	0.017727272727274368	0.41529600340296313	0.8238128107981928	0.8747480441292222	G6PD
ENSG00000184033	-0.06456397002082354	0.6771358486767673	0.019545454545454533	0.5512411477748993	0.9035341657271264	0.910281741061721	CTAG1B
ENSG00000126890	0.01460369634796557	0.9250407044673202	-0.02318181818181886	0.4448760912971248	0.9812240554064425	0.8821130992371368	CTAG2
ENSG00000160219	0.09684146365294029	0.531739215156855	-0.024999999999999467	0.3392168100261793	0.8440885144644225	0.8379920407571427	GAB3
ENSG00000130830	0.4764658681910641	0.0010772450919511877	-0.14909090909091027	0.0085695644409619	0.036152592454927815	0.4120903974459268	MPP1
ENSG00000203870	0.030813710274235614	0.8426086016975738	0.02136363636363603	0.6698683075431546	0.9577429204115928	0.9409033717987716	SMIM9
ENSG00000185010	0.5920561091750298	2.3033722601200624e-05	-0.1999999999999993	0.12606202343750092	0.0033138352384940437	0.675615461183211	F8
ENSG00000214827	0.16812185815563033	0.27532696031252324	-0.0054545454545449346	0.8185887280303642	0.6786320471008858	0.9677287906236245	MTCP1
ENSG00000155961	-0.269748973853455	0.07659572658876143	0.1009090909090915	0.05161670421847213	0.39356211741391706	0.5609760943917169	RAB39B
ENSG00000155962	0.15052409064950623	0.32941577176937065	0.057727272727273515	0.25214143388294047	0.7239145644291967	0.7855141014400729	CLIC2
ENSG00000185973	0.21185844046048422	0.16740726237305592	-0.18136363636363573	0.014842449241815542	0.557452526877609	0.46603697512047654	TMLHE
ENSG00000130962	-0.3434261620688982	0.022468234195349938	0.17272727272727195	0.06035487018635325	0.21680178482505888	0.5769872992978607	PRRG1
